Time (ms),User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq,User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq
83674,0.000000,30.415096,30.415096,1.802391,25.486723,1.790757,0.000000,22.636635,1.000000,1.419306,1.419306,0.745890,0.350757,0.093288,0.273921,0.016559
83774,0.000000,32.642330,32.642330,2.453103,25.616470,2.350872,0.000000,6.773566,1.000000,1.246670,1.246670,0.610430,0.343982,0.071240,0.267009,0.010329
83874,0.000000,17.917063,17.917063,2.336815,9.985382,2.458200,0.000000,1.786070,1.000000,1.530696,1.530696,0.363136,0.762862,0.107779,0.168080,0.145991
84038,0.000000,28.387373,28.387373,12.336916,12.632442,1.647880,5.647813,1.814343,1.000000,2.039813,2.039813,0.838486,0.400327,0.239795,0.266202,0.065029
84150,0.000000,11.547323,11.547323,3.726505,4.784787,0.555128,1.485097,2.660459,1.000000,6.047173,6.047173,0.593131,4.695055,0.271924,0.200450,0.017969
84274,0.000000,25.979815,25.979815,2.182444,17.952065,0.258689,0.381542,11.150828,1.000000,12.781715,12.781715,0.646669,11.572750,0.304197,0.140802,0.019889
84374,0.000000,53.408600,53.408600,7.218305,39.399746,0.307087,5.029843,25.035652,1.000000,12.974619,12.974619,0.361193,12.155756,0.245802,0.108334,0.145124
84474,0.000000,21.967812,21.967812,5.862883,13.735413,0.333504,3.335514,5.912084,1.000000,3.941363,3.941363,0.310484,3.172549,0.227983,0.131810,0.117426
84574,0.000000,7.338918,7.338918,1.128199,4.117611,0.122573,0.300280,0.944817,1.000000,8.090902,8.090902,0.236801,7.165440,0.176393,0.087518,2.846673
84638,0.000000,16.191076,16.191076,2.311718,12.291809,0.303248,1.197199,5.703070,1.000000,10.922441,10.922441,0.219853,10.237729,0.126102,0.064522,9.265352
84738,0.000000,9.761784,9.761784,3.590883,5.000270,0.355280,1.394018,0.000000,1.000000,10.766445,10.766445,0.400844,9.853436,0.082816,0.102429,8.360193
84842,0.000000,5.093022,5.093022,2.267231,1.200658,0.567371,0.783712,0.000000,1.000000,10.851755,10.851755,0.199297,10.054746,0.057397,0.071792,9.337254
84950,0.000000,68.727135,68.727135,29.924244,14.855059,9.841224,8.350323,0.000000,1.000000,16.307093,16.307093,0.195742,14.718947,0.050544,0.070933,13.196193
85074,0.000000,68.447350,68.447350,28.226452,16.754398,9.986638,8.083369,0.000000,1.000000,16.447664,16.447664,0.352120,15.781242,0.031857,0.109352,2.467384
85174,0.000000,4.815872,4.815872,0.619598,3.795241,0.270353,0.128288,0.000000,1.000000,5.650831,5.650831,0.170099,4.834772,0.019761,0.062557,0.125591
85270,0.000000,5.280143,5.280143,0.398350,3.990370,0.192082,0.100944,0.000000,1.000000,14.511566,14.511566,0.189272,13.716181,0.020851,0.049907,7.093916
85370,0.000000,3.552171,3.552171,0.450847,2.303780,0.122150,0.161680,0.000000,1.000000,4.819143,4.819143,0.226191,4.294002,0.024701,0.070622,2.984674
85434,0.000000,8.901182,8.901182,6.272706,2.355237,0.073672,2.805158,0.905884,1.000000,8.409906,8.409906,0.142434,8.075441,0.029416,0.029407,1.116255
85538,0.000000,8.044005,8.044005,3.043483,3.431482,0.194728,1.213634,1.005722,1.000000,5.647484,5.647484,0.160228,4.948057,0.035683,0.083421,0.393504
85650,0.000000,55.719570,55.719570,22.784235,14.323090,7.482592,6.359596,3.783123,1.000000,11.500547,11.500547,0.328408,10.973293,0.079390,0.168757,4.606180
85770,0.000000,57.460968,57.460968,23.872391,14.226060,7.977091,6.701847,3.148921,1.000000,13.230501,13.230501,0.346766,10.952721,0.161515,0.156795,4.552300
85870,0.000000,7.379683,7.379683,3.326122,3.154389,0.217883,1.358481,0.947767,1.000000,10.271402,10.271402,0.378491,8.897806,0.207082,0.123358,0.887725
85974,0.000000,9.287871,9.287871,5.671651,2.843533,0.176627,3.030681,0.481069,1.000000,4.452301,4.452301,0.454326,3.141814,0.190392,0.153955,0.161458
86074,0.000000,5.428639,5.428639,2.167353,2.776942,0.124505,0.717866,0.000000,1.000000,2.923334,2.923334,0.383241,1.799048,0.151832,0.127127,0.084395
86150,0.000000,128.685928,128.685928,54.531029,35.293674,15.526374,17.006449,10.225383,1.000000,1.733374,1.733374,0.331157,0.903178,0.122548,0.111185,0.066759
86250,0.000000,13.303947,13.303947,4.040619,4.332443,2.435751,0.897114,1.657262,1.000000,5.776476,5.776476,0.348742,5.081794,0.101156,0.120842,0.209712
86350,0.000000,82.888512,82.888512,27.514910,24.353756,13.264924,7.750732,7.149643,1.000000,1.116375,1.116375,0.293002,0.553836,0.094453,0.092473,0.204980
86450,0.000000,71.479401,71.479401,36.794060,21.804832,3.054018,12.347019,8.478026,1.000000,7.682923,7.682923,0.478184,4.610076,0.116971,0.045558,0.202246
86570,0.000000,3.422041,3.422041,1.079110,0.930191,0.514926,0.000000,0.000000,1.000000,4.191879,4.191879,0.220083,1.402251,0.121950,0.019623,0.095974
86670,0.000000,5.003234,5.003234,3.139483,0.614436,0.411699,0.000000,0.000000,1.000000,13.932638,13.932638,0.357762,12.320791,0.105544,0.055931,0.032017
86770,0.000000,7.457797,7.457797,2.065095,4.137863,0.414749,0.000000,0.000000,1.000000,18.362331,18.362331,0.217855,15.556157,0.100806,0.046005,10.114698
86870,0.000000,3.684825,3.684825,2.318264,0.621534,0.262626,0.870800,0.000000,1.000000,13.612537,13.612537,0.086358,11.609676,0.104779,0.027664,7.456116
86950,0.000000,55.979729,55.979729,29.581085,14.421064,2.362373,7.927060,0.000000,1.000000,5.066037,5.066037,0.141807,4.082146,0.101611,0.049549,2.949158
87034,0.000000,61.845963,61.845963,35.157936,15.317307,2.017155,11.212512,0.000000,1.000000,5.339486,5.339486,0.192378,4.616439,0.089013,0.050956,0.889153
87134,0.000000,4.274898,4.274898,1.531907,1.502072,0.499352,0.640190,0.000000,1.000000,6.200605,6.200605,0.313073,5.641439,0.060359,0.131167,3.114375
87250,0.000000,4.797142,4.797142,2.854042,1.432840,0.247652,1.819508,0.000000,1.000000,13.961466,13.961466,0.307019,10.225833,0.060285,0.067459,0.401312
87370,0.000000,10.471574,10.471574,6.103787,3.672471,0.142968,3.912332,0.000000,1.000000,3.291304,3.291304,0.232546,2.369971,0.210222,0.034682,0.705434
87470,0.000000,3.045165,3.045165,1.557021,1.199747,0.103310,0.457686,0.000000,1.000000,9.099240,9.099240,0.301536,8.120951,0.251034,0.069953,1.624296
87570,0.000000,2.351523,2.351523,1.037296,1.081322,0.097345,0.211188,0.000000,1.000000,6.852479,6.852479,0.213377,5.863386,0.249338,0.046259,1.472120
87670,0.000000,5.230987,5.230987,4.576635,0.325741,0.078326,1.009529,0.000000,1.000000,3.929582,3.929582,0.303579,2.843565,0.241802,0.077465,0.642892
87738,0.000000,2.005866,2.005866,1.360786,0.415327,0.057854,0.190052,0.000000,1.000000,2.731240,2.731240,0.519746,1.663566,0.216108,0.190197,1.534598
87838,0.000000,1.842695,1.842695,1.175140,0.511179,0.043856,0.204360,0.000000,1.000000,1.688056,1.688056,0.397797,0.823639,0.229423,0.124590,0.464447
87950,0.000000,9.596483,9.596483,2.128928,6.531959,0.123454,0.773279,0.000000,1.000000,1.964902,1.964902,0.402772,1.043245,0.272477,0.099907,0.269252
88066,0.000000,4.354197,4.354197,2.647384,1.307462,0.112413,2.171151,0.000000,1.000000,3.082658,3.082658,0.387154,2.270279,0.233177,0.113179,0.136347
88170,0.000000,9.353446,9.353446,5.645538,3.229539,0.166113,2.438577,0.000000,1.000000,1.526548,1.526548,0.621237,0.588567,0.165506,0.155318,0.062338
88270,0.000000,5.678572,5.678572,2.888322,2.321983,0.235293,0.000000,0.000000,1.000000,2.123111,2.123111,1.353984,0.448375,0.157326,0.328975,0.219538
88370,0.000000,2.743729,2.743729,0.973884,1.209287,0.238030,0.000000,0.000000,1.000000,3.163026,3.163026,0.462759,2.393719,0.134861,0.147855,0.087986
88466,0.000000,2.696295,2.696295,1.264087,1.076148,0.156091,0.000000,0.000000,1.000000,1.812101,1.812101,0.598782,0.909999,0.121299,0.160042,0.105466
88534,0.000000,8.271741,8.271741,4.687303,3.191846,0.149882,0.000000,0.000000,1.000000,1.727258,1.727258,1.004643,0.474133,0.101235,0.155025,0.012363
88634,0.000000,19.865097,19.865097,10.526629,8.899435,0.189456,0.000000,0.000000,1.000000,5.455185,5.455185,4.684666,0.560882,0.099707,0.612163,0.062605
88750,0.000000,28.690207,28.690207,15.465219,6.454416,0.764805,0.000000,0.000000,1.000000,2.740676,2.740676,2.156761,0.334364,0.123846,0.554263,0.053429
88870,0.000000,35.477600,35.477600,18.107571,10.599461,1.012673,0.000000,0.000000,1.000000,1.721578,1.721578,0.851164,0.647128,0.107733,0.287936,0.045732
88970,0.000000,10.743595,10.743595,7.539449,2.937998,0.091630,4.953615,0.000000,1.000000,4.450746,4.450746,0.953243,3.151369,0.081745,0.091320,0.008013
89050,0.000000,116.003670,116.003670,63.267365,39.734337,1.624987,25.424263,19.587465,1.000000,7.284422,7.284422,0.653426,6.358665,0.082330,0.046853,2.348371
89150,0.000000,18.128021,18.128021,10.282348,3.369830,1.680772,3.648549,0.716400,1.000000,4.461902,4.461902,0.178356,3.946343,0.082180,0.037128,0.808614
89250,0.000000,16.445055,16.445055,8.432019,4.456739,0.986012,3.289365,1.413894,1.000000,10.237077,10.237077,2.253193,7.759532,0.090630,0.280493,1.123825
89338,0.000000,129.652771,129.652771,81.643448,31.832451,2.177232,33.341198,17.210234,1.000000,12.201692,12.201692,7.587147,4.420208,0.094644,2.084230,0.283789
89450,0.000000,8.071856,8.071856,4.359363,3.542232,0.074980,0.000000,0.000000,1.000000,10.277630,10.277630,6.173773,3.836737,0.105959,3.951233,0.271611
89634,0.000000,10.218367,10.218367,2.230931,7.848125,0.051339,0.000000,4.300004,1.000000,17.576639,17.576639,3.585211,13.522160,0.069393,1.857899,2.378870
89734,0.000000,10.055544,10.055544,1.060862,8.768913,0.023555,0.000000,6.339534,1.000000,15.531380,15.531380,14.137890,1.216231,0.030356,9.586861,0.511209
89802,0.000000,23.988438,23.988438,0.750845,22.989517,0.026725,0.000000,16.842197,1.000000,14.287189,14.287189,2.826003,11.377290,0.019469,2.745562,0.721777
89902,0.000000,19.909676,19.909676,0.535372,19.025169,0.021383,0.000000,11.290793,1.000000,2.892622,2.892622,0.745188,2.088733,0.018737,0.562466,0.348189
90000,0.000000,15.297978,15.297978,0.364067,14.457355,0.044147,0.000000,8.203625,1.000000,8.332128,8.332128,1.023216,7.221242,0.033859,0.921637,0.571869
90130,0.000000,7.741140,7.741140,0.460017,6.682878,0.094672,0.000000,2.766133,1.000000,14.283218,14.283218,10.816001,3.361676,0.037378,10.430574,0.206489
90230,0.000000,6.880974,6.880974,0.299797,6.026092,0.165826,0.000000,3.488201,1.000000,35.521072,35.521072,32.665115,2.771576,0.022390,18.945313,0.083674
90330,0.000000,8.500154,8.500154,0.269750,7.765498,0.202507,0.000000,2.919581,1.000000,2.796156,2.796156,2.405807,0.330770,0.015508,1.021116,0.055176
90434,0.000000,8.631915,8.631915,0.457395,7.679230,0.186161,0.000000,4.731950,1.000000,30.386780,30.386780,29.413036,0.931922,0.010806,16.855362,0.051290
90534,0.000000,11.168306,11.168306,0.382690,10.350339,0.230400,0.000000,7.003969,1.000000,14.650670,14.650670,12.924693,1.622532,0.006139,6.903766,0.090314
90602,0.000000,8.424179,8.424179,0.356975,7.632665,0.221004,0.000000,3.847225,1.000000,6.653266,6.653266,4.924432,1.497815,0.018725,2.131457,0.058715
90698,0.000000,11.926435,11.926435,0.476834,10.941272,0.166781,0.000000,8.769521,1.000000,6.537571,6.537571,2.834036,1.231367,0.068608,1.050157,0.066703
90800,0.000000,5.850285,5.850285,0.123956,5.218081,0.132800,0.000000,4.398122,1.000000,9.239991,9.239991,4.852154,2.673877,0.193121,2.346986,0.869237
90934,0.000000,13.600284,13.600284,0.072244,13.247393,0.090676,0.000000,6.390009,1.000000,10.841322,10.841322,2.358116,5.210140,0.361451,0.999577,3.205454
91034,0.000000,20.552502,20.552502,0.139505,20.279247,0.072268,0.000000,10.918146,1.000000,14.077107,14.077107,6.463637,5.887869,0.326711,4.178811,2.745705
91134,0.000000,14.199818,14.199818,0.074325,13.944082,0.066473,0.000000,11.101135,1.000000,9.379893,9.379893,4.564740,2.978178,0.291986,3.144962,1.590437
91230,0.000000,37.362621,37.362621,4.599401,31.659992,0.063215,0.000000,19.703627,1.000000,13.891126,13.891126,7.465094,5.317241,0.208602,1.986470,0.539012
91298,0.000000,8.311379,8.311379,3.229692,4.081079,0.055398,0.000000,2.808995,1.000000,10.090027,10.090027,7.289710,1.924155,0.130000,1.503795,0.244728
91398,0.000000,17.584358,17.584358,3.532348,13.286112,0.193811,1.752872,6.962698,1.000000,9.186899,9.186899,3.178084,2.719618,0.050157,0.733580,0.408168
91500,0.000000,12.068040,12.068040,1.633049,9.238861,0.409283,0.750982,5.878780,1.000000,5.275295,5.275295,1.823227,1.673111,0.205375,0.435732,0.271243
91634,0.000000,7.829034,7.829034,3.099029,3.967876,0.229592,0.000000,1.286187,1.000000,10.683167,10.683167,1.262988,7.751920,0.478633,0.259385,0.407315
91734,0.000000,4.602909,4.602909,2.352394,1.713632,0.269221,0.000000,0.000000,1.000000,2.813570,2.813570,0.760944,1.410410,0.347615,0.126333,0.111027
91800,0.000000,7.318844,7.318844,2.132332,4.610733,0.421715,0.000000,0.000000,1.000000,3.064572,3.064572,0.965680,1.725990,0.237451,0.088047,0.039708
91930,0.000000,5.079323,5.079323,1.669204,2.319072,0.526213,0.000000,0.000000,1.000000,5.324134,5.324134,2.206197,2.670308,0.315663,0.156790,0.100103
92030,0.000000,7.958069,7.958069,2.869839,3.570349,0.557512,1.779822,1.048771,1.000000,9.348807,9.348807,7.526995,1.433828,0.299741,0.297910,0.043971
92098,0.000000,8.270363,8.270363,2.107642,4.429202,0.651072,1.237873,2.248294,1.000000,9.426812,9.426812,5.245017,1.785661,0.320590,0.131352,0.131775
92198,0.000000,6.559745,6.559745,2.180675,0.622217,1.454451,0.922318,0.000000,1.000000,5.386988,5.386988,1.785831,1.502992,0.380846,0.112912,0.224794
92300,0.000000,17.225193,17.225193,2.902686,10.697355,1.413737,0.900075,5.702580,1.000000,6.203166,6.203166,0.850675,3.022727,0.667262,0.104999,0.247201
92434,0.000000,10.000042,10.000042,1.917257,4.929116,1.087521,0.483841,2.454739,1.000000,5.483349,5.483349,2.873114,1.040635,0.474772,0.115692,0.187376
92534,0.000000,17.319485,17.319485,13.433062,1.437253,0.885174,3.954642,0.661646,1.000000,4.591860,4.591860,2.597303,1.175860,0.258229,0.055689,0.109144
92600,0.000000,110.211136,110.211136,58.122185,39.932030,2.744242,26.361223,16.813354,1.000000,6.768330,6.768330,4.770570,1.464578,0.193785,0.304520,0.024136
92734,0.000000,126.592293,126.592293,73.348526,40.719002,3.086813,32.571381,17.756533,1.000000,7.483829,7.483829,6.228848,0.806035,0.194661,0.813075,0.006015
92830,0.000000,76.454330,76.454330,69.150322,6.059328,0.388851,38.255295,0.000000,1.000000,3.157777,3.157777,2.236147,0.520724,0.166642,0.531355,0.018927
92926,0.000000,32.504635,32.504635,21.858807,8.997623,0.607865,8.948866,0.000000,1.000000,2.456060,2.456060,1.495398,0.261486,0.123991,0.309296,0.029204
92994,0.000000,10.297340,10.297340,7.394349,1.093000,0.745156,3.095279,0.000000,1.000000,9.806718,9.806718,1.769670,7.342243,0.089082,0.135985,0.035510
93094,0.000000,6.614728,6.614728,3.461847,1.271191,0.732512,2.364340,0.000000,1.000000,16.280376,16.280376,13.351070,2.653206,0.077588,0.675062,0.019968
93200,0.000000,5.834397,5.834397,2.752798,0.826611,0.893188,2.101338,0.000000,1.000000,4.252349,4.252349,1.353436,2.670321,0.092471,0.324961,0.174783
93330,0.000000,23.778996,23.778996,21.564222,0.383715,0.573195,21.262823,0.000000,1.000000,1.584283,1.584283,0.451454,1.006268,0.069888,0.146972,0.128365
93430,0.000000,5.800063,5.800063,4.284974,0.343853,0.405469,0.000000,0.000000,1.000000,1.018397,1.018397,0.500450,0.372994,0.041118,0.057558,0.063221
93530,0.000000,13.533653,13.533653,12.310884,0.276223,0.442013,0.000000,0.000000,1.000000,0.904450,0.904450,0.433071,0.380821,0.030601,0.031101,0.137607
93634,0.000000,28.907108,28.907108,27.845924,0.126897,0.392605,16.894136,0.000000,1.000000,1.882722,1.882722,0.301098,1.208578,0.023085,0.032626,0.088178
93698,0.000000,2.582487,2.582487,1.795261,0.070215,0.314869,0.970328,0.000000,1.000000,8.770135,8.770135,0.230183,8.086569,0.022826,0.043114,0.021083
93798,0.000000,43.462414,43.462414,42.721519,0.066811,0.301040,23.557449,0.000000,1.000000,2.265077,2.265077,0.228453,1.517262,0.045629,0.053251,0.006557
93894,0.000000,17.977417,17.977417,16.333168,0.115940,0.547135,8.373281,0.000000,1.000000,2.571461,2.571461,0.275231,1.879956,0.089584,0.061574,0.028237
94000,0.000000,28.662584,28.662584,26.450699,0.099607,1.206380,12.506862,0.000000,1.000000,5.834900,5.834900,0.414735,4.760655,0.158382,0.095507,0.046050
94130,0.000000,22.996176,22.996176,12.981722,8.265107,1.041705,6.777155,0.000000,1.000000,2.266627,2.266627,0.314211,1.439569,0.174329,0.098603,0.090470
94230,0.000000,6.076967,6.076967,3.158089,2.071526,0.419370,1.457397,0.000000,1.000000,0.826128,0.826128,0.330270,0.171287,0.126234,0.154780,0.006222
94330,0.000000,3.330920,3.330920,1.627942,1.173692,0.227063,0.766748,0.000000,1.000000,13.510634,13.510634,0.325181,12.923707,0.099085,0.141407,0.037370
94394,0.000000,3.598548,3.598548,2.504428,0.686519,0.161344,0.723195,0.000000,1.000000,5.976028,5.976028,0.290948,5.474308,0.084885,0.128931,0.027640
94500,0.000000,78.329300,78.329300,42.287270,22.538048,4.066751,14.899079,0.000000,1.000000,2.402328,2.402328,0.317884,1.903374,0.091703,0.114824,0.134240
94600,0.000000,80.507645,80.507645,46.011749,21.488071,3.787332,16.129629,0.000000,1.000000,3.526634,3.526634,0.517285,2.793164,0.140750,0.196571,0.096779
94730,0.000000,21.181192,21.181192,19.029491,1.606634,0.172227,9.775426,0.000000,1.000000,1.653762,1.653762,0.330135,1.050869,0.180364,0.086178,0.086539
94830,0.000000,14.662148,14.662148,12.679389,1.123568,0.133204,6.523777,0.000000,1.000000,2.308127,2.308127,0.177149,1.133403,0.173022,0.029856,0.007466
94926,0.000000,13.819893,13.819893,7.572141,5.342622,0.124349,0.000000,0.000000,1.000000,1.053633,1.053633,0.194958,0.407398,0.170879,0.033081,0.028838
95026,0.000000,11.641175,11.641175,6.930353,3.851387,0.189119,3.655197,0.000000,1.000000,4.485296,4.485296,0.191771,3.957202,0.168327,0.016553,0.081405
95126,0.000000,10.520704,10.520704,5.460755,4.400852,0.229299,2.661095,0.000000,1.000000,7.469133,7.469133,0.186862,6.640444,0.191474,0.003075,0.151375
95194,0.000000,9.746053,9.746053,5.789014,3.324760,0.358139,4.005675,0.000000,1.000000,4.776659,4.776659,0.293601,3.671882,0.229760,0.019678,0.187622
95294,0.000000,7.819548,7.819548,3.627018,3.517656,0.371318,2.757085,0.000000,1.000000,2.149609,2.149609,0.436890,0.893602,0.340844,0.042344,0.080141
95400,0.000000,2.791435,2.791435,1.227294,0.869283,0.335489,0.762458,0.000000,1.000000,10.939335,10.939335,0.483371,9.750331,0.316351,0.068653,0.046275
95526,0.000000,5.351130,5.351130,0.925606,3.678909,0.336214,0.355781,0.000000,1.000000,5.479086,5.479086,0.474331,4.128952,0.405130,0.073012,0.065350
95626,0.000000,25.311659,25.311659,24.208221,0.808562,0.129745,9.109729,0.000000,1.000000,3.035898,3.035898,0.333787,2.226994,0.212006,0.089290,0.080628
95726,0.000000,48.600445,48.600445,47.611370,0.388413,0.164515,24.968988,0.000000,1.000000,7.826488,7.826488,0.255363,7.216669,0.152722,0.097831,0.092400
95830,0.000000,11.169564,11.169564,9.140050,0.641950,0.703448,2.627795,0.000000,1.000000,4.897203,4.897203,0.235284,4.335710,0.091738,0.089268,0.040310
95900,0.000000,112.332222,112.332222,66.931610,33.852356,2.941183,30.347204,12.765077,1.000000,12.123727,12.123727,0.544469,11.207191,0.056394,0.125305,0.050372
96000,0.000000,113.666794,113.666794,66.512543,32.583359,4.965658,29.281940,12.907146,1.000000,6.596148,6.596148,0.407594,6.050414,0.024699,0.091882,0.626251
96094,0.000000,21.434517,21.434517,3.735150,10.743974,2.290437,1.163374,0.000000,1.000000,12.873358,12.873358,0.338131,12.114414,0.014774,0.080850,0.699150
96190,0.000000,22.742178,22.742178,5.505090,10.184597,1.748565,0.870014,0.000000,1.000000,4.187094,4.187094,0.211984,3.739073,0.024996,0.038040,0.682162
96300,0.000000,28.084713,28.084713,7.430286,11.368536,2.566088,1.142366,0.000000,1.000000,1.891091,1.891091,0.158979,1.430895,0.052407,0.000000,0.267594
96422,0.000000,22.444355,22.444355,10.389424,5.670844,2.384165,0.868863,0.000000,1.000000,16.403809,16.403809,0.168614,15.967829,0.066867,0.072097,0.427162
96526,0.000000,12.132844,12.132844,3.815475,4.101579,1.835471,0.220634,0.000000,1.000000,5.251657,5.251657,0.293156,4.749484,0.062226,0.186982,0.304814
